"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bhutan","BTN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212142107.254117","187289203.221021","239326004.937256","285698458.565908","331794199.029126","427790571.428571","331916099.057541","644370359.263335","564719792.116804","606664129.754386","701222393.047251","713411079.804159","636418811.24011","1010132877.00221","1009709694.49201","1194203412.52558","1120288219.56298","1320495895.37112","1477035656.05831","1520691760.75649","",
"Botswana","BWA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","27948408.8041497","29786903.5959144","31615729.7069957","33292884.1045715","34960685.9054789","36646656.4288706","37866108.7866109","43932357.0432357","56624825.6624826","54797381.9802256","69444444.4444444","78229865.7718121","97321544.6625926","140901887.336119","179838116.261957","210682893.847194","226080956.76173","279038004.750594","348164694.518232","446809815.95092","551595470.921256","575714114.975499","517626493.153346","530403865.438964","529767406.038201","434352990.644381","492230323.026981","607570433.021621","685825221.480914","867760186.609757","1259715130.34131","1421794618.12426","1518249040.14789","1470265362.5521","1628622513.59607","1865341605.94474","1714247036.88105","1779774296.0447","1768309709.17438","1793746215.72528","1928789838.8804","1891426419.22893","2032791807.57925","2897717610.45678","3563842826.39732","3779772177.37995","3926499082.37998","4336718332.57314","4823432641.46245","5202379086.24617","6284159473.62223","7111384691.87798","7473371088.27956","7752147185.94102","7628559028.97695","7501679701.84618","7405002871.24353","8577912760.69351","9225728980.39216","9399089801.87618","",
"Central African Republic","CAF","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","80752040.3140193","84807957.7558682","86525715.8879558","93055024.8881299","96315875.1354952","100791280.861206","113156069.072413","125609255.901096","132490616.392402","138867234.111631","135309582.996717","140908234.234529","164664503.014749","183050598.683112","225587625.833646","332690326.620563","368276988.330219","432270140.75644","522033789.499854","611597497.386255","746910464.143249","597166104.776222","669564486.742951","551592620.176033","545692754.911413","684225053.031298","921035419.841244","968141650.634232","1020365407.61368","969899529.259897","1162945044.67709","1091678367.31395","1129090512.05969","1018994033.81661","625012720.533526","858868825.383393","846161684.511694","751278035.134273","805431901.385842","747807354.599024","709271975.345247","756323290.52294","800336429.512006","945957703.222108","1117713467.8113","1197603798.22021","1324314803.43575","1566787643.12487","1839314184.60557","1788264504.92104","1763142784.78956","2034792251.90271","2214065324.43141","1413773163.61463","1557949624.23847","1397827546.37637","1533296344.14525","1719132837.01023","1954285426.22917","1916007939.2604","",
"Canada","CAN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","25959783326.9523","26248004729.1911","27726265787.6534","29759652189.3519","32270452595.0142","35274668478.4189","38106696154.6478","41668718079.3977","45513688613.8875","49576035984.3047","55855614973.262","63767047176.4825","72138786121.3879","85981595092.0245","95548564687.3771","112087221095.335","115774330042.313","120564565617.603","131088441181.492","147312692439.275","162030194344.816","168749290751.398","185361895488.478","191700254806.579","198180886122.3","210254048218.784","238202111613.876","277451044121.232","311162162162.162","332858244772.026","350859736405.691","342975924547.034","333825284861.639","328171499707.089","338286942582.338","355815914924.826","372533583706.486","361908324907.314","381592515312.647","406159181199.919","407135847107.438","426051742815.268","498597530511.741","561787855495.772","637068823238.158","717931064880.113","803858113769.668","845778819119.025","791411949960.633","921814509040.194","1002242788565.18","1024437525979.63","1033713872349.09","1006305058196.32","899582435353.511","893782499670.08","955828847766.932","994427130260.932","1003438091769.42","",
"Central Europe and the Baltics","CEB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228207145893.979","247075962649.876","244083027988.14","267129455862.222","260293404027.066","257694395765.276","283901664843.807","322323129899.822","382107474106.545","457628904407.009","528549236560.985","587902430227.056","733659511633.795","891784264921.009","754825776705.139","769469340365.397","843267454647.674","793245494982.165","823623810742.363","836336935033.161","725259730962.109","744826114421.975","826286586450.39","926103281430.597","932655621451.924","",
"Switzerland","CHE","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","13500376400.6403","16000419458.6226","19650547744.3511","26570738435.2882","30896005437.5189","36911214504.3195","39387960473.6758","42688275015.6022","59013957494.4072","67087946111.746","71401861908.4562","65166592505.8548","66870243806.334","67622720689.8195","63291115035.962","63464512229.8645","90243872366.4462","112974348175.966","119649906375.999","113178829390.55","142538962712.352","148015730125.523","157436696060.304","153104143881.971","167184843898.516","197450479492.6","193045297734.628","168434495969.131","172635484204.718","170471917853.814","156656564424.443","160939806826.262","174371799050.43","204701600207.916","226767745074.387","232590348538.387","237106970011.166","256902419193.602","294280466254.27","294984198143.553","314398679632.597","371816780632.122","356541174433.31","368131828630.117","376613519160.435","362332926515.821","358385744898.255","365227169249.257","375555875104.392","373548122059.822","",
"Channel Islands","CHI","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","3230180539.27315","3615811958.02736","4219152812.85694","4422561546.79376","4619119745.68696","4431270769.93097","5041813431.29221","5004434547.81982","5144333984.90655","5982695857.03374","6398533769.48242","7756685723.17173","8919265668.06072","13602169558.4356","10119402370.7752","5578224500.24713","7126512979.62952","10165493623.6556","11369176354.2652","15425007098.135","20526428638.8584","25952050612.0059","19037615479.5302","14585743523.066","13681103194.5028","11965264131.7012","12369018676.1805","14244535124.7915","15600493497.3795","17970923904.6673","20485279737.3313","23953371367.6193","29947009934.3593","32490733945.3695","36848168874.768","45946425469.1635","48880522762.2674","53609792635.0433","52980017252.1671","48682838280.0032","49872347778.8281","45326020197.499","44096717260.5742","47078554107.6078","58919325537.0531","72402146424.8996","84773235851.0207","95780536190.805","107877261850.167","101331240519.067","127461510867.631","151667766482.966","164691144454.771","174402618128.449","164424807415.209","154742153629.048","158776630859.167","175674797909.798","189113204140.278","177849855540.676","",
"China","CHN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","30128361361.6053","33174912665.5293","34068567714.6803","34291981476.9681","36136160532.9434","38650580875.7819","41477780485.8234","43931269802.5835","43732228450.7271","45807945405.8006","49021041514.3391","51263303274.0271","59427197006.8148","72006635166.3818","74801142157.8625","82186256586.7298","81822396208.9214","88696307460.4371","71508130081.3008","87563661930.4348","97370124175","104267103924.603","109432031839.695","123407560586.207","131769541357.143","157396017176.871","153435351014.493","135596414426.009","154982373588.477","177691703627.53","180402259323.136","183701598191.638","193284465832.025","195664691683.393","248798431587.13","336086262478.595","404658791853.696","441335421134.406","468269396218.188","505488183316.623","566090960854.755","609690381865.629","660468405232.572","709072214676.815","794084126358.013","904942537062.348","1038984223526.98","1291242818345.05","1621233559484.51","1802293740859.85","2089500634206.76","2637016189748.51","3019260543128.5","3429376215126.38","3845403038890.52","4178280849162.59","4344467672968.62","4744769842087.35","5352545014623.64","5604598742465.69","",
"Cote d'Ivoire","CIV","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","343952403.616549","395059155.973597","427805035.142904","465964710.117364","521915599.574251","557820534.813999","611775395.394955","669509730.248954","746471536.531662","797428540.324957","833565180.708899","926435345.089003","1091547149.5979","1468442569.22273","1672173387.55745","2352635032.23558","2579613884.88411","3304709385.83855","4334475754.45623","5202574061.12026","6388690788.41497","5359334366.82902","4715977869.87042","4341505038.49727","4082097829.60188","4087806012.51383","5814971714.02509","6817093288.47135","6937513682.47315","6816882283.31363","7765800134.28104","7686387491.05392","8183857388.85753","7864155212.5881","5241034808.96325","7312574303.9545","8345148925.70145","7417550072.00994","8214823651.69493","8306997687.66919","7347147650.84175","7639316726.4179","8194041860.5268","10107981170.4622","11213896969.3062","11628269933.6796","12261721094.8315","14548060447.8958","16613491031.3901","16511314001.0045","16708692885.104","17609440112.9255","18057326880.5027","20043330668.8242","22287818326.9392","30135670522.082","32167438174.7321","35293180979.398","40220926371.9829","40202825400.0145","",
"Cameroon","CMR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","610094771.997997","634952741.314695","694374045.7427","799362805.397447","866831437.54242","817324060.241377","929298019.16419","1077004380.00462","1263644412.96976","1561865451.5446","1981743438.39691","2349761215.12288","2169168438.71938","2798007143.38403","4033532997.29021","4621161217.94412","5461364906.73065","4510881462.15595","4676199438.09928","4822720800.90292","5242085437.69195","6654325043.255","8224452479.6292","8533136734.84149","7704589280.73694","7423409550.75052","8044257924.01641","8051567050.02707","10462915733.7455","7048612357.51595","6352057636.77314","7103891909.9022","7334112567.47549","7245708721.39074","7678412990.5672","6893980314.51328","7052580563.77666","8006091511.44883","10269196909.7401","11843666085.6038","12356178506.34","13438242567.6065","15550931130.6354","18130015433.0465","18134719283.4693","18366749576.5412","20215410719.5226","20127723426.388","22356555866.8199","24135072028.3022","21859459141.2856","22848278855.2791","24490112660.3723","27272347561.8264","27688696747.4582","",
"Congo, Dem. Rep.","COD","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4947454295.11152","4568739333.4208","3824057297.69308","5235001304.9626","5774218955.62524","4001048927.27273","16725727465.2174","6736189100.33333","7389082074.68446","8183245497.87443","8790508213.3907","10677884602.7454","12134405179.9911","13614306057.0125","17138399144.276","16348269784.5529","15624114746.6066","18917369836.5607","24791962460.6553","24361691055.8558","26386214021.5859","28536664122.205","30425586167.8301","27650602761.8892","35718162028.5315","36369927544.6104","",
"Congo, Rep.","COG","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","127610032.262268","130359302.587993","137228057.539576","143595969.820148","154919849.577838","159552195.972864","166070765.801354","184552162.717835","199139971.664906","213109107.941715","225033647.479801","245863219.315657","316235191.76217","337387311.801717","312415911.739431","542664448.172942","584639903.459847","564150127.090086","589394811.028092","657667462.96596","797521604.346752","1125743770.65671","864561729.019299","835550715.360645","851571858.57083","1134079664.44603","1099048546.6561","1300084744.69078","1330543461.26641","1258901377.62774","890150069.793788","1039446103.58697","798572375.494821","601524893.97192","697166630.613898","986044999.843734","1165078298.91913","961203996.646047","886421534.776231","868968927.19187","756824325.051269","944165088.038917","902196764.311246","881094631.912473","1654681226.6516","2068077056.71451","2392593318.551","2965144326.44421","3738461883.40807","3780967370.58185","3845462649.83247","4335198024.99148","4194352317.26648","4668671666.46825","4944588199.10106","4669771046.31048","4677246079.17981","4683512884.4634","5379611856.04734","5712471689.38627","",
"Colombia","COL","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","2943982245.66692","3363767970.14925","3708680301.97647","3637088744.44444","4582541088.88889","4293904761.90476","4158592592.59259","4284158354.41555","4379898966.95864","4759405831.99109","5168399822.16632","5761163480.20649","6230158185.73447","7221710780.30011","8768460998.32321","9466623555.08851","10904568381.6112","13604293227.317","16361657500.9592","19771765264.4171","23453381361.0049","26384971700.8141","28395432373.4743","27859556795.4855","26998179879.4852","24069595121.132","22833597926.087","24052950722.3007","25685005981.483","25814217494.6225","30617001154.7804","31706489218.8611","39074794883.1054","44396284743.1393","53849888973.6041","60761209066.6855","63639591035.9627","69402186201.1259","64834265880.2472","55517154181.0706","69389535617.5395","69267133558.5171","68631964499.5872","65372035018.1268","78677997813.9801","98829119288.2283","108873707329.605","138241415377.764","160045835992.302","154580372049.487","188942243676.503","216281833703.571","243445377108.379","250415604189.524","251423107722.573","200961682908.984","195318018925.048","213678767052.412","226974690293.751","221335908426.117","",
"Comoros","COM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","188865086.63002","174747570.282314","163762710.987558","170538819.323219","164374658.144011","175081556.482316","248478933.188566","300388641.551372","317278376.018187","303906890.662734","382351590.83605","377448782.277489","407065483.494629","403054525.318177","284071423.836956","354621296.083339","352478757.232967","324347094.475326","329384340.417684","340373853.39081","311725571.530902","336866143.587191","379098067.232011","486713628.225312","563982366.780572","581905696.839854","621587711.88344","696961601.536373","820364723.467862","813046945.722685","825883997.039039","955631351.034769","982559419.488229","1065587688.94191","1085264556.40828","901330780.985853","938002160.852569","992370478.855439","1076064225.09895","1053197711.46572","",
"Cabo Verde","CPV","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","952868829.079752","1087478237.47816","1094001418.54515","1048876485.1283","1171391211.05896","1131338392.47443","1207740880.55614","1206481646.78537","1041311410.99776","1050770382.51339","1154796299.28192","1211827460.89212","1220351191.4549","",
"Costa Rica","CRI","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","390983446.5873","361353821.432158","346927113.877987","379407828.453707","409587825.746981","465645283.018868","481690566.037736","520015094.339623","574626415.09434","621856603.773585","725252830.188679","776660931.510157","866330067.822155","1041734368.41789","1232332912.98865","1404434072.34539","1600676779.46324","2003663943.99067","2381761960.32672","2699941656.94282","3166814469.07818","1578055717.65311","1507665739.02536","1934109923.05483","2241871703.26524","2355928712.87129","2587473118.27957","2811454516.48877","2847256894.04935","3167585994.32869","3508229189.42539","5228356714.04068","6215375059.75556","6995663513.90607","7513030942.90515","8161170710.90575","8490777743.96996","8984204946.25967","9337013369.49337","9642045186.57239","9882378851.03345","10389411403.8982","11098357666.6111","11759164490.7942","12561429645.8338","13899312249.5187","15546321303.0807","18463561182.1558","21557330057.4876","20260909591.8631","24373165907.9607","28182537277.3077","30786853327.3414","33032875808.6772","33496920585.4838","35580167007.8782","36668616296.7099","37308594844.5948","38274179708.3916","39170258660.7243","",
"Caribbean small states","CSS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","3107849900","3774218800","4440618048.26863","5453185524.72859","6230604878.04878","7107769512.19512","7521366869.67113","7756427469.87952","9754973766.23377","10724539589.0411","10798984861.1111","10974353855.4217","11498254941.1765","12212789289.8719","13277762891.292","11823365214.5431","13474821694.2645","14356164822.5868","15274497097.6253","15240865948.994","15440258909.5745","14442730176.0611","13484219189.1892","13854524729.7297","19333090675.6757","21455873739.3081","14897000000","15503100000","16245600000","17589500000","18558100000","19180000000","19608200000","20982900000","21006900000","22559500000","29429900000","30299400000","29829500000","29858000000","32369000000","36469000000","39755000000","41878000000","44432000000","48554000000","51029000000","54221000000","55987000000","","",
"Curacao","CUW","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2035530726.25698","2109441340.78212","2057597765.36313","1876703910.61453","","","","","","",
"Cayman Islands","CYM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
