"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Hungary","HUN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7280010209.40657","6376908883.97396","8200226074.73606","9810475867.49453","10745748178.2452","11575585977.2927","12430451011.0863","13986330332.2688","13330360478.6591","13251798856.8966","14101425018.5436","17310194975.3998","20990897730.6518","27948243564.1084","28604226322.4481","29806925234.0891","33980775032.7024","38940645493.4046","26496396936.4693","27018132271.0823","28765322921.5886","24777613327.1633","28332828181.2289","32946131082.4657","29027506645.3062","27181615496.6433","32601232843.435","42699710720.6079","46024850340.6041","",
"IBRD only","IBD","Gross capital formation (current US$)","NE.GDI.TOTL.CD","80648521631.4595","60771260077.2449","57243989346.3114","64391806381.7745","77321946980.9444","91483365521.9448","98737293389.0193","91666526222.8074","97958057698.7717","114571643120.192","138692037572.744","152692195237.816","166934008740.794","223771537869.202","292833633786.783","345624343123.007","369626950596.957","426286173424.826","454895160357.104","507182651109.495","624936774656.801","670151531463.982","610194791987.23","599500640560.785","603298668099.124","646437483300.806","654024464507.176","675229578417.511","770694347676.084","862006999565.81","903161535801.09","973557721310.737","991735227559.521","1062459333709.95","1171888240042.43","1274347187482.58","1380489651817.82","1445821314057.71","1358570850537.72","1286964251253.42","1412661778218.12","1458998153512.99","1510797556863.76","1801560749099.76","2291654864635.58","2699829418880.2","3266932894272.13","4280288754121.61","5319049307887.99","5180943049310.87","6524257485039.17","7835923461837.89","8383521761147.67","8859245717040.87","9170724818191.01","8543603515528.88","8468577340373.83","9404645387724.32","10297773291145.9","10351323423857.4","",
"IDA & IBRD total","IBT","Gross capital formation (current US$)","NE.GDI.TOTL.CD","107193809288.235","82648539937.2196","78881745760.274","88339420181.8408","105884804121.402","124930101776.908","134266754697.349","126141305563.556","134887173068.286","156699364659.424","188905612231.712","207303906804.22","225048607969.934","299289006966.762","393295759933.321","464855614657.294","497484147907.633","575266263683.5","616513544241.468","686091078558.678","849009583409.745","911417832939.669","817801090872.929","735645250881.55","697169275729.299","729212753977.357","733471330825.747","753052664793.59","840608832946.921","934575175783.376","985656206989.055","1053874988528.79","1069480525543.43","1130754729625.25","1243646933582.92","1353516630458.64","1468332867883.95","1535525607224.9","1451962448862.13","1379953372150.68","1514961143475.92","1560828360210.93","1616361567415.77","1926308495164.73","2438234766448.75","2874985684356.73","3486089011937.3","4527921822092.66","5616614346975.86","5474303287359.89","6854454086732.8","8204718763638.43","8781538500037.16","9305587051620.24","9656212897940.6","9029486976811.76","8949786614815.27","9911812868798.2","10863482060953.3","10971970786238.4","",
"IDA total","IDA","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","241593196753.997","208026062437.571","137251521263.938","95487195476.4907","84717148797.9068","81472836609.8956","79962798190.7115","72544830729.4193","74252214938.9528","85702978476.204","82205342803.1073","78898351836.3577","67982962697.8374","71034251291.183","78494138012.0476","87378970619.5237","88920838239.0269","93828096353.6296","93985033703.902","103421929948.831","102506932441.757","106279714777.17","125466614565.254","146056867067.67","174855906595.217","219734654634.533","243196443173.77","290171925877.174","286678893416.673","315992438085.573","353398746793.362","381866694804.239","431639960100.546","472352143235.732","476103626407.021","471484853420.668","494029686496.901","552724850083.877","616788545858.666","",
"IDA blend","IDB","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","187720381020.228","159679865163.941","99961706041.5918","64571512086.783","53916300448.2492","50335970125.9121","47007348075.9941","42734712065.0912","43765056552.2231","50936627310.58","46643947367.1764","43511816098.2102","32402980832.9736","34889333461.1091","38985600953.6167","42669069779.2445","43529339623.7303","44762649435.0619","43232667844.4248","48644215812.9947","47251485658.4047","48826639973.2468","57625677846.6147","68071157210.9623","83494746470.9944","112452403460.467","114221176314.439","132433854070.128","128152673773.38","131258676245.093","141301830594.9","150401025416.347","162488028267.406","182026041236.713","176964475396.696","162625525304.246","159695817537.127","188494000792.186","222229179518.976","",
"Indonesia","IDN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","453928610.73841","623034050.421387","972392638.03681","1246575342.46575","1474251385.80688","2065060240.96386","2910843373.49398","4330120481.92771","6196867469.87952","7722650602.40964","9220240963.85542","10565999613.1195","10760279951.0002","15128152199.7733","18287640593.5953","20360890732.0076","23830807213.8632","21115567418.4068","21618281393.526","22104516517.6003","20688329534.3773","24529683334.9578","28980562411.3986","34716180162.8214","37166760181.24","38633196382.1234","44685358407.1028","52308223533.4953","61508394489.5315","71854186056.4402","65388507014.8453","26180242916.8428","30994562178.8834","36710074220.2173","36163564857.2415","41879334582.2533","60098225365.0078","61785619706.5895","71699880023.5971","92601702824.5786","107709637895.197","141926445025.919","167189927754.618","248275877014.575","294539906459.992","321911604748.912","308719296468.793","308224968956.086","293230989065.861","315521927369.435","342371118976.307","360191072567.644","377900595130.115","",
"IDA only","IDX","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","27148760223.6943","29732325973.0873","26860574469.2926","27461775994.1832","31164014921.7261","32492626712.5447","32603453440.1267","34717302502.1361","34979023443.8709","38118009797.4154","43334410600.1948","43966359170.6543","47836224602.1268","49898043878.7184","53586137757.3391","54295245485.4666","56495153137.2244","66713414612.6792","76463654072.6425","89144173383.5286","102985810365.151","126284184114.852","155886729119.347","157432697651.694","186265262130.725","214142678308.517","234033667440.587","273238237111.229","294158952375.435","303965073455.015","315544338132.327","343169298517.162","371569677097.719","398611560536.007","",
"Isle of Man","IMN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Gross capital formation (current US$)","NE.GDI.TOTL.CD","5810161322.03543","5800510136.61641","6928260843.69397","7606664850.81352","8981388682.48481","10630830426.1426","8412291438.8471","7875352291.89379","7632055692.69628","9403002438.3666","10395304365.0704","11856812344.5308","11531268024.9153","16297531657.6351","19152472012.0472","18667998855.351","19673602477.9249","23828197009.8798","31918442717.7273","34317406660.9293","39272998079.8777","40304162080.3454","42113775233.519","43757594266.7736","44617642744.8933","52673270883.1764","54974899457.1405","67106434596.095","74494900401.3512","77183702381.2086","91879979321.8475","64748765655.4616","73009242426.5371","68146053870.1645","88991487229.9563","100127550244.754","102316546711.623","116937187888.036","112149297014.897","134371490333.27","124963943791.794","129410797553.55","140140983431.84","179294199593.058","255910249326.757","312366794089.48","365735732874.396","510187231406.806","453788571686.061","538260718696.055","673937494728.086","721753157033.899","700852046562.064","631716315895.864","698764113400.258","675603717433.575","692402285199.487","817551895243.031","860030078414.94","851145880006.206","",
"Not classified","INX","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","1055634095.6341","1199984668.45535","1553300550.74744","1969361373.72178","2248263671.51537","2171407665.50523","2355618454.57119","3080913587.03119","4173030806.4029","5935288523.53321","5936962291.63295","5753943465.58499","5851806393.91907","4854155818.73348","4489597063.34301","4164522361.95553","5278019287.83383","5677519897.00375","6162977804.43911","7223773858.68959","10614081021.2323","9794556978.07073","9303127428.648","8108561460.63496","9429096584.21673","13048758838.3838","15560316280.2419","18418212750.7163","21736220702.0298","24354800767.0999","24497855168.6014","26500442953.0201","30822346132.1287","42299808126.4108","52807604916.8115","64195440865.564","73987852214.2767","78892779906.9258","67668476636.883","47817061683.8011","38303241315.3454","40561900192.7154","45507932913.3685","44721394642.4812","57477143878.5611","74956771767.6483","112438792318.236","112146786336.75","90983789383.6564","170331864074.745","",
"Iran, Islamic Rep.","IRN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","1056079086.46865","1114784364.35644","1146591745.21452","948368686.468647","1431672170.29703","1974249036.30363","2323421494.38944","2579909970.9571","3570136962.37624","3912296508.25082","4460351281.84818","4779435357.09571","6879504109.57096","9498380261.89716","14338351279.8521","21432845532.9636","32728019974.4808","39033740180.507","30515369282.7244","22605355310.3938","45166402351.3797","40275925120.2719","33720496974.6128","56710906585.0415","53624780018.9332","43739554546.1799","46446422271.7178","26926598711.6141","21084660119.1212","27771927534.5133","41215639590.6646","","","19375059790.8108","16735172174.1388","29099488039.8144","45495932762.5111","40490105427.451","37338588202.5577","37048181671.0451","38467274098.5866","44727064474.377","50234099133.9156","64650427608.3119","87417675991.7034","87676977067.5098","102922178903.404","139004269486.574","172181083799.759","170298767277.636","196000669048.617","214192490800.074","241585183593.002","178094013246.208","172667639509.595","131012896832.924","138886810969.617","154703975296.629","159353429732.167","","",
"Iraq","IRQ","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6196305034.36745","11067638315.2174","12322979423.6361","8299187959.00291","19986987916.0994","12616346153.8462","21983768632.4786","28718363247.8632","29317913982.6236","63120411663.8079","60304631217.8388","43832211417.2533","36328556251.0998","32715007995.8545","28864170716.4975","","",
"Iceland","ISL","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","","","","146464772.727273","249251136.363636","266143213.233628","416027959.613891","613046523.261631","555632400.780742","534844376.132184","738243073.364509","693401940.171886","796232558.139535","1018302276.13807","1041784557.45965","1000967493.82666","647227607.194036","738853462.991068","689921701.274703","818568321.485396","1272250576.56707","1416347003.30125","1187445382.15835","1366495338.32729","1540738876.84482","1427033011.90875","1170676565.60636","1138408664.59645","1295896351.46394","1541544421.05263","1648255930.88148","2199359722.54127","2117079019.51053","2250260875.64872","1881756096.50951","1844926506.9271","2432013205.75161","3425078976.57415","4955739683.1143","6231252707.32402","6461496323.47202","4691435031.42201","1975380011.38805","1902592171.26336","2347276218.73274","2367013999.83523","2469150594.14072","3070854440.91759","3399690683.2446","4377230310.08951","5392148107.1125","5650707319.87865","4868667606.71953","",
